uid,region,severity,density
mpdx,midwest,3,558810.0
mpeh,south,1,2505.0
mpeu,south,2,20041.0
mpfb,south,2,20967.0
mpfj,south,3,121991.0
mpgc,west,4,4474196.0
mpgp,south,1,4929.0
mphj,west,4,5222500.0
mphl,west,4,3455000.0
mpjf,south,1,18153.0
mpmd,west,4,4063877.0
mpmn,south,2,30014.0
mpnb,midwest,1,317.74667553191506
mpnt,midwest,1,1229.0648533333333
mppo,south,1,4946.0
mpss,midwest,3,136045.0
mpte,west,4,5815874.0
mptt,west,4,5656305.5
mpus,south,2,85394.0
mpvj,south,2,48651.0
mpvv,south,2,25415.0
mpvz,midwest,3,218610.0
mpwq,south,1,4938.0
mpyl,midwest,5,11347875.0
mpzw,midwest,3,106134.0
mqao,south,1,528.0
mqba,west,4,6500000.0
mqbz,west,4,5270000.0
mqcg,south,3,273219.0
mqck,south,1,2324.0
mqcx,south,1,1346.0
mqcz,south,1,12344.0
mqda,south,2,51469.0
mqdw,west,4,7312500.0
mqjj,south,1,17427.0
mqmr,west,4,2020926.665
mqqj,west,4,5512500.0
mqqk,south,1,726.0
mqqn,south,1,4684.0
mqqo,south,1,2905.0
mqsw,south,2,78786.0
mqsz,west,4,5952500.0
mqth,south,1,2421.0
mqty,south,2,23236.0
mqtz,west,4,3021797.0
mqva,south,1,14523.0
mqvf,midwest,2,33479.0
mqwo,south,1,313.0
mqwr,south,1,2783.0
mqxm,south,1,10130.0
mqxu,south,2,26562.0
mrai,south,2,39212.0
mrbl,west,3,992997.5
mrce,midwest,1,580.0
mrco,south,1,2280.0
mrdi,south,1,2652.0
mrft,midwest,1,310.0981600000003
mrhl,south,1,3745.0
mrie,south,1,2324.0
mrkj,northeast,3,159300.0
mrlt,south,1,7552.0
mrlv,south,1,1052.0
mrmo,south,1,2178.0
mrov,south,1,5519.0
mrrk,west,5,42602620.07
mrrt,midwest,1,72.50279212253828
mrse,south,3,469570.0
mrto,west,4,5915000.0
mrtq,south,1,16459.0
mrua,northeast,3,100267.0
mrvm,west,3,898559.0
mrxp,south,1,3873.0
mryg,south,1,3412.0
mryo,south,2,36967.0
msdi,south,2,32273.0
msdp,midwest,3,317613.0
msee,midwest,1,802.2910536779323
msel,south,1,7080.0
msen,south,1,730.0
mser,northeast,2,50474.41666666666
msfh,south,4,1285750.0
msfo,midwest,3,105350.0
msfx,south,3,645538.0
msgj,south,2,24205.0
msjg,south,1,535.0
msjw,west,4,6957500.0
mske,south,2,68620.0
mskf,west,4,2754764.0
mskq,west,4,5840000.0
mslb,west,4,4874745.5
msna,west,4,5898000.0
msnb,south,2,25094.0
msnp,northeast,2,25147.67156862745
msnx,midwest,3,154970.0
msop,northeast,3,368400.0
mspc,south,1,115.0
mspe,south,2,87621.0
msph,south,2,33209.0
mspi,west,3,250515.5
mspk,northeast,1,1300.9615384615383
msqa,west,4,1416342.5
msqo,south,1,7140.0
msqq,south,3,421886.0
msrm,northeast,1,2739.7299159663903
mssj,south,1,785.0
mssp,south,1,3268.0
mssr,south,2,30797.0
mssz,south,1,1709.0
mstl,south,1,1452.0
msty,south,1,1307.0
msuk,northeast,1,8844.288728769945
msuo,south,1,7922.0
msux,northeast,1,322.4307417336908
msvk,south,1,581.0
msxh,south,1,7609.0
msxk,west,4,2653812.5
msxv,west,4,1877193.33
mtax,south,1,2287.0
mtcj,west,4,4867500.0
mtdc,west,4,5205000.0
mtdn,south,1,508.0
mtdv,west,4,5832500.0
mtek,south,3,130826.0
mtey,south,3,331120.0
mtfi,northeast,1,17333.0
mtfm,south,1,12376.0
mtgl,south,1,3089.0
mtgm,south,1,1452.0
mthu,south,2,37745.0
mtic,south,1,16957.0
mtjb,south,1,1263.0
mtjc,midwest,1,516.9426455026454
mtkv,northeast,2,37627.22627737226
mtlv,west,4,5395000.0
mtmo,south,2,94543.0
mtmr,south,1,218.0
mtms,midwest,2,36301.0
mtnv,west,4,1530320.0
mtog,south,1,2905.0
mtpc,west,4,4547500.0
mtph,south,1,1490.0
mtqu,south,3,290456.0
mtrc,south,1,2563.0
mtsg,midwest,1,523.170870147256
mtsm,south,1,10644.0
mtts,west,4,3305112.5
mtua,northeast,2,48667.0
mtvo,south,1,207.0
mtwu,south,3,403552.0
muba,south,3,210742.0
mubs,south,1,3846.0
mucd,south,2,90003.0
mucf,south,2,21203.0
muds,south,1,3910.0
muen,south,2,24398.0
mufm,south,1,1963.0
mugf,south,1,2284.2
mugk,west,4,1807122.5
mugo,west,4,5090000.0
muje,west,4,2907819.5
mujp,south,1,2896.0
mujv,south,2,30659.0
muka,west,4,9400000.0
muls,south,1,2324.0
mupm,west,4,1727500.0
muqa,south,1,132.0
murp,south,3,111825.0
muum,midwest,3,407381.0
muvg,south,1,4357.0
muvw,south,1,1867.0
muwr,midwest,1,1105.35467720685
muxe,south,1,436.0
muxt,south,1,10127.0
mvcj,northeast,2,41667.0
mvde,south,1,15583.0
mvfr,south,1,1448.0
mvft,midwest,1,8719.0
mvia,south,3,183241.0
mvks,south,1,18880.0
mvli,south,1,16375.0
mvmo,west,4,1393547.0
mvoj,midwest,3,469980.0
mvok,midwest,1,325.0
mvou,northeast,1,458.33333333333326
mvox,west,4,6095933.0
mvqg,west,4,4672500.0
mvqj,south,1,7774.0
mvsm,northeast,1,1780.170465631926
mvtz,south,3,133518.0
mvuu,south,1,2905.0
mvwu,south,2,45080.0
mvwv,midwest,1,1958.382473118276
mvzq,west,4,6092500.0
mvzr,south,1,1452.0
mwby,west,4,2699266.6625
mwcb,west,4,7232500.0
mwdu,south,1,10512.0
mwfs,south,1,1089.0
mwht,south,1,2796.0
mwiu,midwest,3,684928.0
mwix,south,1,2324.0
mwjf,south,1,15491.0
mwji,midwest,1,18900.0
mwkz,west,4,6640000.0
mwlg,west,5,10320000.0
mwlr,south,1,726.0
mwna,south,1,5000.0
mwni,south,1,2178.0
mwnj,northeast,1,3526.0
mwny,midwest,3,565959.0
mwoq,south,3,149875.0
mwpv,south,1,1162.0
mwpw,west,4,6137500.0
mwqw,south,2,29737.0
mwsf,south,2,99657.0
mwti,south,1,3961.0
mwtt,south,1,11437.0
mwve,south,1,1798.0
mwwp,west,4,3174852.5
mwwx,south,2,24752.0
mwxq,south,2,87137.0
mxfn,south,1,2420.0
mxgf,south,2,33006.0
mxhk,northeast,1,5060.0
mxht,west,4,7645000.0
mxhv,south,1,169.0
mxjj,south,3,136030.0
mxkh,south,3,243568.0
mxku,midwest,4,2041293.0
mxkz,south,1,2446.0
mxlg,south,3,208912.0
mxlt,south,2,40664.0
mxnn,south,3,240933.0
mxnx,south,1,16459.0
mxoi,south,2,79875.0
mxos,midwest,3,200539.0
mxpc,south,1,2905.0
mxsm,south,2,37652.0
mxte,midwest,2,27405.0
mxti,south,2,74720.0
mxvj,northeast,1,271.87943262411346
mxwo,south,2,34799.9992370605
mxww,south,1,1130.0
mxxg,south,1,8714.0
mxyp,midwest,4,1508820.0
mxzm,south,1,5341.0
myap,south,1,10892.0
mydg,west,4,7247500.0
mydx,south,1,15249.0
myea,northeast,2,32737.482269503544
myem,south,1,7358.0
myex,south,1,73.0
myfe,midwest,4,1292130.0
myfx,south,2,30814.0
myfz,south,3,135269.0
myhh,south,1,3849.0
myhp,west,4,1950040.0
myhv,west,4,5145000.0
mymf,south,3,250082.0
mymg,south,1,6726.0
mynz,south,1,17740.0
myoc,midwest,4,1231530.0
myqt,south,2,86265.0
myrh,south,1,12522.0
mysu,midwest,3,147316.0
myun,south,2,45579.0
myut,south,2,47441.0
myvi,west,4,1279569.5
mywz,west,4,1850146.75
myzt,south,1,399.0
mzde,midwest,3,216405.0
mzdp,west,4,3679610.0
mzhw,south,1,3122.0
mzhx,west,4,2416088.0
mzig,south,3,578525.0
mzih,midwest,1,7560.0
mzjz,west,4,1390290.5
mzkk,west,4,3666584.0
mzkt,west,4,5400000.0
mzlj,south,3,101659.0
mzlo,south,1,19364.0
mzlq,south,1,12102.0
mzlt,west,4,4932500.0
mzmi,northeast,2,27933.0
mzmp,northeast,1,15373.8
mznx,northeast,1,0.0
mzob,south,1,1025.0
mzoc,midwest,3,103379.0
mzpg,south,1,598.0
mzph,south,1,19087.0
mzqf,midwest,4,1578150.0
mzqz,south,2,70500.0015258789
mzrk,south,2,98513.0
mzse,west,4,6395000.0
mztv,south,1,2880.0
mzvt,west,4,4819385.0
mzwd,south,1,5446.0
mzwp,west,4,5200395.5
mzyn,south,2,43568.0
mzzc,south,2,41951.0
naby,south,1,199.0
nacl,south,2,96114.0
nacm,south,1,2504.0
nadz,west,2,68674.79375886526
nagl,west,4,5972500.0
nahe,northeast,1,259.4537964071856
nahr,west,4,6145000.0
naih,south,1,4538.0
naku,northeast,1,92.55597014925372
name,midwest,2,59954.0
nanh,south,1,112.0
nany,south,1,726.0
naos,south,2,31001.0
napd,west,4,7457500.0
naqi,midwest,1,14175.0
naqz,south,3,430358.0
nasn,midwest,3,438939.0
natf,south,1,5281.0
nauz,south,1,19078.0
naxs,midwest,2,73336.0
nbaf,south,1,2759.0
nbev,south,2,30982.0
nbfb,midwest,1,2240.0
nbfc,south,2,24779.0
nbfk,south,1,14523.0
nbgw,west,4,6060000.0
nbhy,south,1,17427.0
nbkq,south,2,22182.0
nbnr,west,4,2816637.5
nbok,south,1,2004.0
nbon,south,3,481000.0
nbpb,west,4,2148626.66
nbps,south,1,1961.0
nbqb,midwest,3,197820.0
nbrs,south,3,216750.0
nbsk,south,1,8714.0
nbss,midwest,2,21057.0
nbsw,west,3,380775.5
nbtt,midwest,2,44730.0
nbvs,midwest,3,582750.0
nbwy,west,1,4828.9
nbxc,west,3,284827.5
nbzh,west,4,6747233.0
ncbl,south,1,7513.0
ncds,south,1,1452.0
nceg,south,1,2526.0
ncfs,south,1,1452.0
ncgb,northeast,1,729.3399339933993
ncgi,west,2,49250.0
ncgm,south,1,12448.0
nchr,south,1,6172.0
ncig,south,1,3304.0
ncim,northeast,1,1076.01598173516
ncio,south,1,13797.0
ncix,west,3,149564.0
ncjr,west,4,1372566.6625
nckp,south,1,17427.0
ncla,west,4,5775000.0
nclc,south,1,1670.0
ncma,west,3,550113.5
ncne,midwest,3,251685.0
ncql,midwest,3,306810.0
ncsx,west,4,1035332.0
ncty,south,2,48099.9984741211
ncup,west,4,1596380.0825
ncvz,midwest,2,92925.0
ncwh,south,3,406638.0
ncwr,west,4,4790000.0
ncxh,northeast,3,269390.0
ncxj,south,1,223.0
ndao,northeast,3,209968.2
ndcf,west,4,2100207.5
ndcj,south,2,80142.0
nddd,west,4,5305000.0
ndhp,west,4,7027500.0
ndik,south,3,245000.0
ndkd,south,1,4383.0
ndkf,northeast,1,2125.240633181528
ndmd,west,4,7160000.0
ndnp,south,1,15305.0
ndox,south,1,436.0
ndpb,west,4,2295597.5
ndpq,south,1,2851.0
ndss,south,2,39139.0
ndst,south,1,1743.0
ndtp,south,1,4293.0
ndxp,west,4,2839433.0
ndyn,south,2,36597.0
ndyy,south,3,565904.0
necr,south,1,3389.0
nefy,south,1,5921.0
negk,west,4,3832665.5
negv,northeast,2,51550.0
nejj,midwest,1,218.75516167664708
nekv,south,1,2392.0
nelu,south,3,639971.0
neoh,west,4,2559374.0
nesa,northeast,1,10800.0
nesf,south,1,207.0
nevc,midwest,2,35595.0
nevf,south,2,28106.0
nevu,south,1,501.0
nevv,south,1,3407.0
newr,midwest,1,13167.0
nezi,south,4,1092839.0
nezl,west,4,2442140.0
nfac,midwest,1,2016.0
nfai,south,1,968.0
nfap,northeast,2,46963.8
nfhd,south,3,112406.0
nfjj,south,2,35319.0
nfmg,midwest,2,22360.0
nfnu,south,2,25670.0
nfog,south,1,7988.0
nfsy,south,3,122388.0
nftc,south,1,5083.0
nfth,south,2,46600.0
nfuu,south,1,254.0
nfvk,west,4,6765000.0
nfwh,south,3,542668.0
nfxc,south,3,289729.0
nfzf,south,1,1564.0
nfzg,midwest,3,266975.0
nfzz,south,2,45747.0
ngaw,south,3,165560.0
ngbg,midwest,1,266.0
ngea,west,4,1527063.5
ngih,south,1,1452.0
ngii,west,4,6825000.0
ngiw,south,1,7261.0
ngjw,west,4,6260000.0
ngkm,south,3,698062.0
ngkr,south,1,730.0
ngmd,south,2,98612.0
ngmj,south,1,254.0
ngmp,midwest,3,714420.0
ngnz,northeast,3,101267.0
ngok,west,4,1852713.5
ngta,south,1,2905.0
ngwg,south,2,33886.0
ngws,northeast,3,667600.0
ngwu,south,1,1936.0
ngxt,south,1,5187.0
ngxx,west,4,6220000.0
ngyx,south,3,779389.0
ngzs,west,3,286505.07
nhaw,south,3,121991.0
nhaz,midwest,1,3780.0
nhbf,northeast,3,402867.0
nhbn,midwest,1,177.34854870775376
nhcn,midwest,3,232288.0
nhcz,south,2,22873.0
nhea,south,1,7745.0
nhfn,south,2,40664.0
nhge,south,1,3631.0
nhhc,south,1,2801.0
nhhf,south,2,55187.0
nhif,south,1,5009.0
nhjb,south,3,325178.0
nhjc,west,4,4317884.0
nhjf,south,2,29046.0
nhjs,west,4,5617500.0
nhna,midwest,1,5985.0
nhnp,south,1,17536.0
nhnv,south,1,1355.0
nhnw,midwest,1,619.868154506438
nhpe,south,2,25806.0
nhqm,south,1,5959.0
nhqn,northeast,1,7160.4
nhqw,west,4,4845000.0
nhsb,south,2,46618.0
nhsk,south,1,9440.0
nhsr,west,3,996254.0
nhsx,west,4,1855970.0
nhtb,south,3,129616.0
nhus,south,1,1096.0
nhxr,west,4,1380521.0
nhyg,south,2,22510.0
niaw,midwest,3,151515.0
nica,west,4,7295000.0
nicu,northeast,2,34267.0
nidb,south,1,188.0
nidf,south,3,198054.0
nieb,west,4,2023999.9975
niff,west,4,3053606.6625
nigw,south,1,3776.0
niha,south,1,9397.0
niho,midwest,1,15750.0
nihy,midwest,2,42840.0
nije,west,4,5977500.0
nika,west,1,4178.59861887537
nimh,south,1,8714.0
nipl,south,1,4357.0
nirk,northeast,1,4622.736470588236
niso,south,1,9632.0
niud,south,2,42458.0
niuz,south,1,6946.0
nivl,midwest,2,28350.0
nivp,south,1,4066.0
nivu,west,2,74079.22624113475
niwl,west,4,3246495.5
niyt,west,1,2915.23
nizz,west,4,6925000.0
njcb,south,2,72856.0
njdz,south,1,73.0
njed,south,3,203319.0
njft,south,1,1208.0357142857142
njfv,south,1,1787.0
njiu,midwest,1,4533.0
njji,south,3,175608.6
njke,west,4,4942500.0
njko,south,1,877.0
njkv,south,2,22591.0
njlb,south,1,654.0
njoc,west,1,3100.0
njok,northeast,2,33906.6
njoo,west,4,1890500.0825
njos,west,4,2334675.5
njpf,south,1,8515.0
njpi,west,4,5105000.0
njpl,south,1,13900.0
njqa,south,1,6426.0
njsp,west,1,6440.0
njss,west,4,6605000.0
njuh,northeast,1,519.1366906474819
njuq,south,1,657.0
njwo,south,1,436.0
njxj,south,1,6151.0
njzk,south,1,3159.0
nkbe,south,2,20472.0
nkbz,midwest,3,222759.0
nkdm,south,1,2348.0
nkdu,west,4,1331673.5
nkfj,south,1,19364.0
nkfr,south,1,3558.0
nkgl,south,1,6535.0
nkjc,south,3,333817.0
nkjq,south,1,4260.0
nkjs,south,3,314072.0
nkkk,south,1,2905.0
nkko,south,1,109.0
nklj,west,3,580141.68
nkmc,west,4,4650047.0
nkmn,south,1,1380.0
nkmw,west,4,1536446.75
nkmy,south,1,10957.0
nkqo,south,1,508.0
nkrw,midwest,2,33075.0
nksk,west,4,3855000.0
nksl,west,3,473585.75
nkui,midwest,2,27405.0
nkum,south,1,2004.0
nkus,south,1,1598.0
nkuz,south,1,3594.0
nkvo,south,2,79497.0
nkvr,south,1,508.0
nkxd,south,4,4377759.0
nkyv,northeast,2,56685.32110091744
nkzw,south,2,66079.0
nlai,northeast,3,289200.0
nlax,south,1,436.0
nlce,south,1,7513.0
nlcr,south,1,628.0
nldc,south,2,21542.0
nlgw,south,1,11203.0
nlhq,south,1,1299.0
nlhx,south,1,2905.0
nlif,south,2,45747.0
nlih,south,3,108437.0
nljy,south,2,32918.0
nlma,south,1,871.0
nlmt,south,1,908.0
nlpo,south,1,13148.0
nlpp,west,4,1334930.0
nlpx,midwest,1,17541.0
nlrk,south,3,159266.0
nlsu,south,2,36307.0
nlwr,south,1,16402.0
nlxb,south,1,9943.0
nlxy,south,1,10608.0
nlzr,south,1,132.0
nmaf,midwest,1,715.0
nmbr,south,3,250082.0
nmcv,west,4,5610000.0
nmdq,midwest,1,2564.0
nmeg,south,3,184439.0
nmfq,south,1,13203.0
nmgi,west,4,5014775.0
nmha,south,2,64626.0
nmhx,south,1,13774.0
nmip,midwest,1,257.021755319149
nmjk,south,1,2324.0
nmkw,south,2,42407.0
nmnd,midwest,3,162447.0
nmnq,south,2,46473.0
nmoa,south,1,3339.0
nmoy,west,4,5570000.0
nmql,south,1,2469.0
nmre,south,1,1888.0
nmrh,northeast,2,43600.0
nmro,midwest,4,1136790.0
nmte,south,3,256182.0
nmxh,south,1,4915.0
nmyi,midwest,1,2233.096284584981
nmyw,south,3,693826.0
nnai,south,1,4357.0
nndt,northeast,1,0.0
nnfb,west,4,1150000.0
nngu,south,1,11993.0
nnhb,midwest,1,11988.0
nnjk,south,2,50467.0
nnlf,south,1,7261.0
nnnd,west,1,222.4515744680851
nnnk,south,1,7552.0
nnnw,northeast,2,56200.0
nnok,midwest,2,37391.0
nnqi,south,1,2905.0
nnrb,south,2,36670.0
nnst,south,2,33184.0
nnuj,south,3,966491.0
nnum,south,2,47441.0
nnuz,south,2,27109.0
nnwu,south,2,31503.0
nnzl,south,1,10251.0
nocr,west,2,36590.0
nocx,west,1,1800.0
node,south,1,939.0
nodo,south,2,56212.0
noeb,south,2,30554.0
noel,west,4,2363984.0
nofs,northeast,2,29617.0
nohk,west,4,1598706.5
noij,midwest,1,178.270023980815
nojt,south,2,44052.0
nolh,west,4,5477500.0
nome,northeast,1,12306.499094202898
nond,west,4,2246750.0
nonl,midwest,3,334963.0
noof,south,2,29046.0
notd,south,1,578.0
nott,south,1,8543.0
noxv,midwest,1,116.7754900398406
noyv,west,4,5265000.0
nozb,midwest,1,434.38225763612206
nozf,west,4,5115000.0
nphm,midwest,4,1069110.0
npjk,south,4,3111765.0
npkj,northeast,2,28200.0
npkm,south,1,2392.0
npkr,south,1,7893.0
nplo,south,1,145.0
npnd,west,4,2220698.0
npnn,west,4,5667500.0
npno,west,4,2419344.5
npou,west,3,406540.0
npoz,west,4,5977500.0
npqt,south,1,3734.0
npro,west,1,1500.0
npsw,south,2,93165.0
nptn,midwest,3,716940.0
nptz,west,4,2858972.0
npub,midwest,2,21600.5
npyw,west,4,3376755.5
npzq,south,1,363.0
nqam,midwest,3,505662.0
nqbp,south,3,672405.0
nqcm,west,4,3350703.5
nqeh,south,1,1489.0
nqin,south,1,436.0
nqip,midwest,4,1786050.0
nqjb,south,1,4357.0
nqky,south,3,423581.0
nqla,west,4,1622330.0
nqlf,south,1,8280.0
nqln,northeast,1,933.0
nqmv,south,1,1521.0
nqmy,south,1,9488.0
nqoe,south,1,1452.0
nqoq,west,4,5425094.0
nqpa,midwest,3,349650.0
nqpj,south,1,3122.0
nqpr,south,2,27835.0
nqpt,south,1,7261.0
nqqu,west,4,5700000.0
nqrb,south,1,508.0
nqro,midwest,3,168525.0
nqsk,south,1,484.0
nqtc,west,1,1350.0
nqtp,west,4,4910567.0
nqvh,south,1,8532.0
nqwu,south,2,58737.0
nqyh,south,1,16597.0
nqzk,south,1,1709.0
nral,south,1,141.0
nrce,midwest,2,43387.0
nrci,south,3,148075.0
nrdk,south,2,20332.0
nrez,northeast,1,52.289855072463766
nrfn,south,4,1284006.0
nrgh,south,1,13699.9998092651
nrgp,west,4,3805000.0
nrhk,south,3,128345.0
nrkd,west,4,7182500.0
nrkx,northeast,2,24790.26143790849
nrlc,south,2,38727.0
nrlp,south,1,187.0
nrlw,west,4,1531599.9975
nrmk,northeast,1,0.0
nrnd,south,1,2469.0
nrnl,south,1,1291.0
nrql,west,4,2077412.0
nrrl,south,3,239384.0
nrrp,west,4,6945000.0
nrry,west,4,6030000.0
nrxp,south,1,2296.0
nryd,south,3,767110.0
nryl,northeast,1,1053.0
nryo,northeast,1,391.2785388127854
nryw,west,4,2598452.0
nsam,south,1,13148.0
nsax,south,2,21897.0
nsck,south,1,9198.0
nsdj,west,4,3428859.5
nsdo,south,1,7261.0
nsen,west,4,6080000.0
nsfi,south,3,121265.0
nsge,west,4,1442394.5
nsgs,south,2,25124.0
nshq,south,2,76971.0
nsls,south,3,423235.0
nsmr,south,2,34855.0
nsnc,south,1,363.0
nsnd,south,2,52282.0
nspc,west,4,2471613.33
nsqh,south,3,538795.0
nsqj,midwest,1,294.4773227091635
nsqk,south,1,12102.0
nsqt,west,4,5140000.0
nssq,south,1,3631.0
nstg,south,1,645.0
nsuh,midwest,3,724500.0
nsuk,west,4,1240491.5
nsul,south,1,6475.0
nsun,west,4,1614989.0
nsvv,south,2,33675.0
nsww,south,1,1089.0
nsxl,south,1,2033.0
nsyg,south,2,23509.0
nsyw,west,4,5053853.0
nszu,west,4,1299108.5
ntcn,west,4,2513783.0
ntfm,south,2,23236.0
ntfr,south,1,6601.0
nthc,west,4,2787606.6575
ntie,south,1,3873.0
ntmh,south,3,177160.0
ntnp,south,1,1878.0
ntpv,midwest,1,364.3495212765961
ntqa,south,3,298298.0
ntrk,west,4,3002258.0
ntsx,south,1,1156.0
ntth,south,1,1291.0
nttk,south,1,16650.0
nttm,south,3,524272.0
ntuj,south,1,2541.0
nuan,south,2,37759.0
nubd,south,1,7789.0
nube,south,1,9149.0
nubs,west,4,1341443.0
nucr,west,4,8430000.0
nuda,south,1,6673.0
nudl,south,1,15508.0
nudm,west,4,6777500.0
nuea,midwest,2,42267.0
nueu,south,1,8766.0
nugf,south,1,13693.0
nugg,south,1,7261.0
nugy,midwest,3,316172.0
nuhm,south,1,16435.0
nuhz,south,1,36.0
nuix,south,1,17427.0
nukp,west,4,3721944.5
numt,northeast,1,15163.2
numz,south,1,11618.0
nunn,south,1,218.0
nuqu,south,1,19364.0
nure,midwest,3,733305.0
nusq,west,4,1487819.9975
nusx,west,4,4825000.0
nute,west,2,30893.6
nuvl,south,1,2578.0
nuvo,south,1,7189.0
nuwy,south,1,12980.0
nuxh,south,2,20259.0
nuxo,south,2,94398.0
nuzv,west,4,5827500.0
nuzy,south,1,10438.0
nvcb,south,2,33886.0
nvcv,west,4,6610460.0
nvej,south,3,191846.0
nvfr,west,4,6027500.0
nvkv,midwest,1,11644.0
nvmn,south,1,109.0
nvmp,west,4,6032500.0
nvmy,midwest,3,287280.0
nvoe,west,1,5836.093357672236
nvoy,south,1,1570.0
nvqy,south,1,7513.0
nvrd,midwest,2,79090.0
nvri,midwest,3,115412.0
nvrl,south,1,9682.0
nvrs,west,4,2429114.0
nvsh,midwest,3,409679.0
nvua,south,2,33559.0
nvug,south,1,17691.0
nvum,south,1,1452.0
nvux,west,4,2377010.0
nvvh,south,3,576990.0
nvvt,south,1,3195.0
nvwb,midwest,1,652.8739321357289
nvwo,northeast,4,3880667.0
nvxk,south,4,5420540.0
nvzh,south,1,14523.0
nvzl,west,3,631526.0
nwbn,midwest,2,22365.0
nwcs,west,4,1494498.5
nwcv,south,1,18396.0
nwcz,south,1,15394.0
nwee,midwest,1,6089.0
nwfz,south,3,162655.0
nwjl,west,3,141886.0
nwll,west,4,7766517.5
nwny,south,3,100497.0
nwpg,south,1,290.0
nwpx,west,4,5475000.0
nwqa,south,1,2226.0
nwqf,west,4,8141015.0
nwsp,south,2,26141.0
nwtl,south,1,254.0
nwuo,south,1,7026.0
nwyj,south,1,11618.0
nwyz,south,1,1936.0
nxac,west,4,6162500.0
nxan,south,1,19364.0
nxbu,south,1,10892.0
nxer,south,1,5478.0
nxeu,south,3,516043.0
nxex,south,1,10166.0
nxgp,midwest,3,500850.0
nxhm,west,4,4907500.0
nxhr,south,1,5991.0
nxiv,south,1,171.0
nxja,south,1,13942.0
nxjm,midwest,2,48195.0
nxjq,south,1,254.0
nxjy,south,1,12131.0
nxki,south,1,1163.0
nxld,midwest,1,115.99781544256108
nxma,south,1,5304.0
nxmj,south,1,436.0
nxpc,west,4,4390000.0
nxph,south,1,7552.0
nxpq,south,3,106742.0
nxru,west,4,5555000.0
nxrz,south,2,55913.0
nxtj,south,1,13900.0
nxua,south,1,2360.0
nxug,south,2,26431.0
nxul,south,1,830.0
nxuy,south,1,290.0
nxwa,south,1,6224.0
nxxo,south,2,51637.0
nxxr,south,1,6946.0
nxys,south,3,130197.0
nxyt,south,1,1044.0
nxzb,west,1,12398.9
nxzs,south,1,1980.0
nxzt,south,2,58672.0
nyak,south,2,71525.0
nyep,midwest,1,11340.0
nyeq,west,4,4396040.0
nyfb,south,1,15539.0
nyhj,south,1,253.0
nyib,south,1,15394.0
nylo,west,4,3223700.0
nyni,west,4,7462500.0
nynj,west,4,6402500.0
nyns,south,1,13555.0
nyny,south,1,12146.0
nyqn,northeast,2,32833.5775862069
nyrv,west,4,7050000.0
nyrz,south,2,77939.0
nysm,west,4,3585171.5
nyth,south,2,86692.0
nyuz,south,1,3050.0
nyxr,south,1,15027.0
nyxx,south,1,4066.0
nzfm,south,1,2905.0
nzgw,south,1,4248.0
nzie,south,3,111825.0
nzik,south,1,4383.0
nzki,south,1,16151.0
nzku,south,2,76245.0
nzlf,south,2,77939.0
nzlv,west,4,5897500.0
nzma,northeast,1,1626.5573770491803
nzmp,northeast,1,0.0
nzmz,south,1,10090.0
nzog,west,4,2536578.5
nzoo,south,1,10758.0
nzos,south,1,1126.0
nzpo,west,3,428153.333
nzpu,south,3,690268.0
nzpy,south,1,3155.0
nzqb,south,1,5809.0
nzrt,south,1,19025.0
nzti,south,2,43436.0
nztw,west,4,1670349.5
nzvx,west,4,1233978.5
nzvy,west,4,5890000.0
nzwd,midwest,3,609756.0
nzxk,south,1,1660.0
nzxs,south,1,6647.0
nzyb,south,3,259232.0
oaan,south,1,4085.0
oagp,midwest,2,60277.0
oagt,midwest,1,9943.0
oahn,midwest,1,3963.0
oakh,south,3,204213.0
oamq,midwest,1,370.5234185022022
oamv,west,4,4210419.5
oanu,south,1,11037.0
oaom,south,1,436.0
oaqh,south,3,415018.0
oaqj,midwest,3,359100.0
oast,south,3,540453.0
oasz,south,3,209336.0
oatq,south,1,1743.0
oatw,south,2,28425.0
oawk,midwest,1,168.55927563249034
oaxz,west,4,3734970.5
oaza,west,4,2321649.5
obaj,south,2,31369.0
obal,south,1,1452.0
oban,south,3,194190.0
obas,south,2,25918.0
obcj,south,1,17718.0
obdo,south,1,15975.0
obff,south,3,674341.0
obgl,south,1,3157.0
obiq,south,3,127800.0
obkb,west,3,126768.5
obls,west,4,1963434.5
oblt,south,3,175167.0
obnv,northeast,1,667.0
oboj,west,4,2139285.5
obou,south,1,626.0
obow,south,2,24760.0
obps,south,1,16604.0
obqx,south,4,1077106.0
obre,west,4,1019049.5
obsk,south,1,6916.0
obtl,west,4,5507500.0
obuj,south,1,1271.0
obwm,south,1,1198.0
obwu,south,1,4841.0
obxn,south,3,125864.0
obxp,northeast,2,80000.0
ocae,midwest,3,555463.0
ocaf,northeast,4,3060810.15625
ocbf,south,1,508.0
ocfn,west,4,6187500.0
ocgk,west,4,2637530.0
ochf,west,3,323670.0
ocja,west,4,1256774.0
ocks,south,3,316016.0
ockw,northeast,3,905693.5344827586
ockx,south,2,89004.0
ocli,south,1,290.0
ocmk,south,3,206269.0
ocmo,south,1,176.0
ocnp,south,2,37437.0
ocnw,northeast,3,957800.0
ocot,northeast,2,42622.91666666667
ocpb,south,2,25618.0
ocqi,west,4,5707500.0
ocvs,south,2,78423.0
ocvt,south,2,20220.0
ocvw,northeast,4,9333333.0
ocza,south,1,2905.0
oczc,south,1,6158.0
odam,south,1,14523.0
