uid,latitude,longitude,date,split
khum,41.55087787,-86.3616260258333,2016-08-01,train
khuw,44.453333,-82.341667,2018-04-03,train
khvl,35.88,-79.1232826837563,2014-07-23,train
khvw,35.6329979392297,-79.2991684753809,2016-01-27,train
khwb,39.286798,-80.022497,2013-08-28,test
khwf,41.294572,-80.432822,2015-08-12,test
khwr,41.87987,-80.1301,2019-06-18,test
khys,37.3906,-120.958,2014-04-08,train
khyt,35.036,-79.1183887283401,2021-06-28,test
khzl,37.8817,-121.249,2018-09-18,train
khzr,35.84,-78.98,2017-12-06,train
kiaz,43.58,-77.2,2019-04-25,test
kibf,35.6460125198609,-79.2749953016585,2018-11-07,train
kict,39.077955,-96.88081,2019-07-29,train
kicz,35.6602247612864,-79.2485976027468,2020-08-13,train
kide,39.21155,-97.00559,2015-10-12,train
kidl,36.482,-79.0426065702286,2014-07-14,test
kieh,36.21,-76.73,2018-06-25,test
kifk,36.42,-79.0764687869973,2019-06-21,test
kige,35.6406363536288,-79.2849809480632,2021-09-09,train
kigv,32.8567,-116.948,2014-03-01,test
kigw,37.8819,-121.652,2021-01-29,train
kiit,35.6899267489844,-79.1934293780551,2019-08-22,train
kijj,35.79,-79.0209545250539,2017-01-24,train
kijm,36.7593,-121.755,2018-03-02,test
kikz,35.50583,-79.0975276254549,2016-06-22,train
kilg,35.976,-78.7506734846495,2015-11-16,train
kilw,35.5065,-79.0951547985864,2016-07-21,train
kimv,37.6955,-122.057,2014-03-29,train
kinl,35.6332108567042,-79.2987730042362,2015-11-12,train
kioe,35.6547155216327,-79.2588304186171,2014-07-22,train
kiow,41.299298,-80.758329,2018-10-11,test
kioz,35.659266632651,-79.2503772228982,2021-04-28,train
kisv,35.794,-79.0093869940702,2014-06-10,train
kivk,41.5726,-75.70775,2021-07-01,train
kivv,35.98,-78.8334445842677,2021-04-20,train
kiwa,39.693343,-79.388427,2014-08-05,test
kiwt,40.77739,-77.68172,2018-04-05,test
kixb,35.8861083559479,-78.9666737416111,2018-07-11,train
kixe,37.7206,-121.921,2015-02-06,train
kixf,37.5394,-121.122,2020-07-14,train
kixi,32.7328,-116.94,2014-05-02,test
kixq,39.07775,-96.9059,2015-07-20,train
kiyz,35.79,-79.0286662123764,2019-03-19,train
kizr,35.88,-79.1235298532217,2014-08-12,train
kizy,35.79,-79.0275292328353,2018-11-07,train
kjaj,36.31,-79.1168068437611,2020-10-13,test
kjbs,35.6642435786184,-79.2411330848898,2018-07-11,train
kjdd,47.513167,-90.148667,2018-05-13,test
kjdf,35.6929874376809,-79.1877444803495,2017-06-21,train
kjdk,37.1366,-120.762,2021-02-09,train
kjdo,38.95941962,-94.64457737,2019-09-16,test
kjex,36.4432,-120.302,2017-01-09,test
kjff,35.6732925712862,-79.2243255612382,2021-06-17,train
kjhd,36.8739,-121.745,2017-07-31,test
kjhq,40.7794940736111,-85.6374722222222,2017-07-17,train
kjjb,35.79,-79.0300997952761,2019-09-04,train
kjjg,37.2616,-120.906,2017-06-13,train
kjjp,39.09447,-96.90462,2014-07-14,train
kjkf,35.6892879965608,-79.1946157914894,2020-01-09,train
kjlo,35.6867862162351,-79.1992625774401,2021-09-09,train
kjmo,42.789722,-109.0175,2020-09-18,train
kjmp,37.6106,-121.229,2020-08-11,train
kjnh,48.83419,-108.01,2017-07-27,train
kjns,38.7686666488647,-75.3178833325704,2020-08-12,train
kjom,41.260825,-80.954163,2019-11-06,test
kjpt,36.7085,-121.749,2018-09-19,test
kjqf,38.4831216812134,-75.1296916643778,2018-07-24,train
kjqh,35.8866052625635,-78.9706507313825,2018-10-18,train
kjqz,35.6992418884955,-79.1761275154726,2014-05-05,train
kjrl,36.08,-79.14,2020-08-19,train
kjro,35.79,-79.0250081042875,2018-01-10,train
kjub,35.43,-80.1,2021-05-24,test
kjue,39.5863833333333,-84.9948666666667,2018-08-07,test
kjuo,37.4788,-121.068,2018-03-02,train
kjwd,40.06311,-99.2922,2017-08-16,test
kjwf,35.7120701663366,-79.1523003790018,2016-06-22,train
kjwu,39.1853,-121.704,2018-03-15,train
kjxj,35.0228,-120.586,2017-01-09,test
kjxu,36.05,-76.7,2020-09-24,test
kjyf,38.1159,-121.552,2019-12-03,train
kjyh,35.036,-79.1176966538368,2021-04-20,test
kkbk,35.79,-79.0294571546659,2019-07-02,train
kkdw,40.715964,-79.496525,2016-07-12,test
kkeo,36.01,-78.9621996281182,2018-07-30,train
kkep,35.7259896462346,-79.1264464529142,2014-08-12,train
kkgb,35.7210659296359,-79.1355917231364,2018-08-07,train
kkgo,35.6770452417749,-79.2173553823121,2019-05-16,train
kkho,41.709222,-72.337735,2020-06-23,test
kkhw,36.028,-78.716,2013-07-17,train
kkid,35.6815165087403,-79.2090504882725,2016-11-21,train
kkjp,35.48,-79.0590186227355,2021-08-11,train
kklm,35.55,-78.02,2019-05-10,test
kkln,43.60641,-90.09231,2017-06-20,train
kklt,41.80657,-76.66048,2021-07-27,test
kklw,38.2399,-121.565,2014-11-18,train
kkml,35.6385071788834,-79.2889356595107,2015-05-06,train
kkmu,43.503333,-79.353333,2015-04-27,train
kkmx,42.001243,-105.026226,2018-08-15,test
kknc,35.6871322071312,-79.1986199368299,2021-06-17,train
kkoy,35.62476,-78.7181118808958,2016-10-05,train
kkpy,34.9576,-120.631,2017-04-26,test
kkqb,35.8991210979423,-79.0708211612508,2016-11-21,train
kkqv,36.49,-79.0638137103655,2017-06-13,test
kkra,38.307,-121.794,2015-09-15,train
kkrc,41.512172,-73.476168,2015-08-03,train
kkse,35.976,-78.7089150920493,2013-02-27,train
kktt,36.43,-79.0743925634874,2019-06-12,test
kkvh,41.55087787,-86.3616260258333,2017-08-01,train
kkvw,35.47625,-104.21438,2015-07-29,test
kkwe,38.8121,-121.774,2014-04-15,train
kkwf,37.2486,-120.851,2017-06-13,train
kkxr,35.6904856573551,-79.1923912663002,2019-05-16,train
kkxs,36.028,-78.716,2016-12-14,train
kkzw,35.6845239680681,-79.203464458353,2015-06-22,train
klag,43.53712,-90.95935,2017-06-13,train
klar,34.63,-78.58,2020-10-20,test
klbc,35.6829537016934,-79.2063810580455,2016-01-27,train
klbq,35.8766360735893,-78.8908623740929,2021-10-12,train
klce,41.388596,-80.750147,2018-07-03,test
klcf,34.6721,-120.492,2018-01-10,test
klcy,39.0803190688889,-86.4308666666667,2016-06-28,train
klcz,36.5597,-121.51,2014-12-03,test
kldq,39.88465,-76.37867,2017-08-30,train
kldy,35.98,-78.8046114084247,2019-04-17,train
klec,35.9117922166384,-79.1722344004226,2013-09-04,train
klej,37.3609,-120.549,2017-06-13,train
klfj,42.027378,-78.967089,2016-09-20,train
klgl,37.6399,-121.78,2021-10-26,train
klgw,35.6298840211646,-79.3049522408728,2016-05-09,train
klgz,36.43,-79.07523293967,2019-09-18,test
klia,36.9044,-121.75,2021-09-29,test
klis,39.07775,-96.9059,2016-08-15,train
kljn,41.685,-82.933333,2019-08-09,test
kljq,34.9576,-120.631,2014-02-27,test
klks,38.04947082,-99.82700111,2017-10-30,train
klol,34.2127,-78.920441235518,2013-09-16,test
klpy,32.7652,-117.169,2013-10-10,test
klrv,36.13,-79.1117645866656,2020-08-18,train
klsq,35.07,-78.8873825080429,2018-07-11,test
klsy,35.64607,-78.68132472551,2016-10-05,train
kltp,39.3092,-121.595,2018-03-15,train
klut,35.6892347671922,-79.1947146592756,2020-02-03,train
klvr,39.03917524,-95.69083603,2018-08-15,test
klwy,41.021659,-80.999996,2019-08-15,test
klxp,41.965,-82.041667,2016-08-11,test
klxu,36.7748,-105.194,2016-08-22,train
klyb,37.7054,-120.896,2013-05-14,train
klyx,35.8850213727265,-78.957974076486,2017-11-15,train
klzm,42.086392,-78.874325,2014-08-27,train
kmbe,38.51613412,-95.70697032,2018-08-13,test
kmby,42.024803,-78.964352,2014-07-16,train
kmcg,35.98,-78.8336931461284,2021-04-20,train
kmcs,36.15,-79.1061785567461,2020-06-18,train
kmda,35.7103934412246,-79.1554147142667,2016-06-08,train
kmds,39.09447,-96.90462,2014-08-11,train
kmev,39.47232025,-95.74270538,2019-08-27,test
kmfi,37.4312,-120.995,2015-07-14,train
kmhi,34.4142,-119.556,2014-07-31,test
kmhm,41.992305,-78.929219,2013-10-14,train
kmhq,41.85428,-77.51425,2019-04-04,test
kmik,39.97092,-74.57121,2017-06-19,train
kmjr,41.80681,-77.1973,2019-08-14,test
kmju,47.513167,-90.148667,2019-05-04,test
kmki,43.516667,-79.08,2013-04-04,train
kmlg,39.611,-121.868,2020-05-20,test
kmms,38.7701833089193,-75.1624166647593,2020-07-15,train
kmoe,35.69883,-79.08199,2015-07-07,train
kmpm,35.8910153087764,-79.0059465156041,2020-09-24,train
kmqb,41.798303,-72.428591,2018-08-21,test
kmqq,34.9414,-120.573,2018-09-24,test
kmqs,38.945686,-80.426941,2014-07-24,train
kmrj,35.48,-79.0590680566286,2021-08-11,train
kmsj,35.61,-79.0002295928076,2021-07-13,train
kmtn,35.8574741122277,-78.7374997060316,2019-09-25,train
kmue,35.5,-79.0954019680519,2017-05-18,train
kmuf,41.267694,-80.470129,2016-09-20,test
kmup,34.21159,-78.9266552820359,2014-06-03,test
kmxa,35.8693998710006,-78.8329474605463,2017-07-20,train
kmxk,35.8639960115566,-78.7896976967818,2015-04-22,train
kmyd,35.742,-79.2097672413906,2015-07-07,train
kmyl,35.27816,-79.0436941158767,2015-05-13,train
kmzg,36.32,-76.73,2021-08-26,test
knah,35.794,-79.0173458508581,2015-12-07,train
knaj,35.98,-78.8272305377498,2020-09-16,train
knbp,42.68,-79.691667,2017-04-08,test
knco,35.6629394590868,-79.2435553456514,2019-05-16,train
kncp,38.7688166936239,-75.1965666611989,2018-08-08,train
kndc,37.3041,-120.901,2014-04-08,train
kndk,39.03917524,-95.69083603,2017-08-14,test
knes,34.97,-79.085366887754,2021-09-29,test
knev,35.794,-79.0179390575753,2016-04-06,train
knez,35.6675437994737,-79.2350032821463,2016-10-18,train
kngd,35.7054431099415,-79.164609418382,2016-08-31,train
kngn,38.37611,-97.07583,2016-07-11,train
knhh,36.17,-79.0552122129673,2020-05-27,train
knjv,38.3677,-121.521,2016-12-16,train
knlq,36.424,-79.0758261463871,2014-07-30,test
knnf,35.98,-78.7792580986318,2017-08-23,train
knob,41.484614,-80.442899,2016-09-20,test
knou,35.76,-79.0819065152375,2020-09-24,train
knqq,38.1602,-121.206,2015-04-21,train
knqs,41.424144,-73.206937,2018-07-23,train
knrx,37.4806,-121.031,2013-02-20,train
knsy,41.299298,-80.758329,2020-09-04,test
knuc,35.65436,-79.0094263816541,2016-07-13,train
knvh,36.6039,-119.467,2015-09-14,test
knwr,34.446,-119.876,2021-01-28,test
knxi,35.7038462288825,-79.1675754519675,2019-08-29,train
knyh,35.68,-79.1086996852939,2021-05-20,train
knyk,35.6303098561136,-79.3041612985833,2015-09-09,train
knyl,38.2560566666667,-86.7764030555555,2021-05-24,train
knyy,35.76,-79.1076615735389,2020-09-14,train
knzh,37.2141,-120.561,2018-07-10,train
koah,40.212106,-79.955607,2016-09-03,test
koan,35.6407161976818,-79.284832646384,2021-08-05,train
koaq,35.6649887897792,-79.2397489358832,2018-03-22,train
koar,37.8817,-121.249,2017-01-05,train
kobb,41.91411,-72.70472,2020-07-23,train
kobx,35.228,-79.1250128700145,2019-07-17,train
kocd,35.976,-78.7076722827458,2013-01-14,train
kocf,41.693729,-73.231325,2019-09-23,train
kodx,36.03,-78.6810761636492,2020-06-01,train
koeh,44.8505,-93.5157,2013-06-18,train
koen,35.9035932574821,-79.1066140691937,2019-01-15,train
koeq,34.6439,-120.43,2021-01-28,test
kofq,40.96279,-110.3871,2017-09-18,train
koij,39.08555,-96.94028,2014-06-30,train
koiq,32.63901,-83.96636,2017-06-20,train
koiz,39.09447,-96.90462,2013-09-03,train
kojm,39.7533,-121.971,2018-01-24,test
kojp,35.6356327929771,-79.2942745199647,2017-09-20,train
kolk,40.50758,-122.6943,2017-06-20,train
komt,37.2639,-120.906,2019-01-23,train
koov,35.79,-79.0377126148124,2021-09-09,train
kopn,35.6944778600027,-79.1849761823363,2016-07-19,train
koqw,35.49,-79.0625778630382,2021-05-11,train
kosh,37.9674,-121.464,2014-10-21,train
kosj,35.7016638247684,-79.1716290312012,2013-01-29,train
kote,42.0253,-73.3829,2018-04-26,train
kotm,41.286751,-80.428082,2016-08-23,test
kotx,35.7151308550331,-79.1466154812961,2016-07-22,train
kouk,35.6330511685983,-79.2990696075947,2015-12-07,train
koun,38.38889,-97.09306,2013-07-15,train
kova,35.6867063721822,-79.1994108791194,2021-09-09,train
kovv,35.6800793157871,-79.2117199184995,2017-07-20,train
koys,35.6440696479057,-79.2786039758543,2019-09-04,train
kozi,36.7962,-121.782,2020-03-18,test
kpan,35.674782993608,-79.221557263225,2020-06-10,train
kpbm,36.028,-78.716,2014-07-02,train
kpcd,35.9030652942031,-79.1023885175616,2018-10-18,train
kpcl,37.4271,-120.674,2014-07-08,train
kpdf,48.0735,-86.59,2014-05-15,test
kped,35.6390128578854,-79.2879964155419,2014-12-30,train
kpen,35.8885307756987,-78.9860615667468,2019-08-22,train
kpgm,41.798303,-72.428591,2015-08-04,test
kpik,39.1766,-122.189,2015-05-20,train
kpiy,35.8674122445384,-78.8170395014605,2016-07-19,train
kpje,36.43,-79.0749857702045,2019-08-28,test
kpkf,35.9062330738771,-79.1277418273545,2020-02-03,train
kpks,35.8704247408951,-78.8411500019499,2018-04-11,train
kpml,38.51301083,-95.70121672,2017-08-14,test
kpmp,37.1145,-120.89,2020-09-08,train
kpmx,35.6836989128543,-79.2049969090389,2015-09-09,train
kpmy,37.9674,-121.464,2018-01-11,train
kpnp,35.6887823175588,-79.1955550354581,2020-06-10,train
kpnq,35.8575051688912,-78.7377482678923,2019-09-25,train
kpoa,33.2206,-117.358,2013-02-21,test
kpoi,37.2486,-120.851,2014-07-08,train
kpop,44.04119,-74.36166,2017-09-08,test
kpow,36.16894,-79.0705861537192,2013-07-11,train
kpoz,37.2953,-120.85,2021-03-09,train
kptf,38.307,-121.794,2013-02-19,train
kpuj,35.8616978184598,-78.7713041190889,2014-02-25,train
kpum,41.819467,-72.423353,2021-12-01,test
kpup,35.8573809422373,-78.7367540204495,2019-09-25,train
kpvu,36.05,-76.68,2020-02-24,test
kpxk,36.7723,-121.788,2015-03-25,test
kpya,37.5582,-121.164,2013-08-13,train
kpyh,43.9497,-78.0497,2018-08-14,test
kpzp,47.343917,-85.620633,2017-08-24,test
kqan,35.6914437859905,-79.1906116461488,2018-08-09,train
kqat,35.8857977893132,-78.9641881230039,2018-05-09,train
kqbm,35.7020364303489,-79.1709369566979,2019-07-02,train
kqcx,38.307,-121.794,2017-01-09,train
kqdc,35.8754869770409,-78.8816655852464,2021-04-28,train
kqdn,38.8768,-94.70286,2014-09-15,test
kqeo,41.76693,-76.58659,2018-11-08,test
kqey,36.7254,-121.73,2015-04-28,test
kqgj,39.7533,-121.971,2015-05-20,test
kqgm,37.4583,-120.967,2021-05-11,train
kqis,39.21155,-97.00559,2014-07-21,train
kqjc,36.32683,-79.0723163399775,2013-06-25,test
kqlm,34.941,-79.1019766758332,2016-08-16,test
kqlp,48.558833,-86.381117,2013-04-16,test
kqlt,35.7149711669272,-79.1469120846547,2016-07-27,train
kqlw,35.64607,-79.0255829026006,2016-07-13,train
kqmh,35.72048,-79.0776552004315,2015-09-17,train
kqmw,35.4417,-119.549,2013-08-28,test
kqnf,35.6300170945862,-79.3047050714073,2016-04-06,train
kqpm,40.921659,-79.280691,2018-07-18,test
kqpn,43.731667,-77.016667,2014-08-17,test
kqqk,36.03,-78.69524418971,2021-04-20,train
kqqw,35.837,-79.001,2015-12-07,train
kqrd,35.68836,-78.7027010455315,2016-10-05,train
kqtn,37.4125,-120.759,2018-03-05,train
kqtr,43.716667,-78.026667,2019-04-25,test
kqvl,40.59427,-80.00027,2019-07-09,test
kqwk,35.6672510379462,-79.2355470549703,2016-12-13,train
kqwz,36.03,-78.6820704110921,2020-06-01,train
kqyg,40.548048,-80.201386,2014-08-18,test
kqzu,38.0601,-121.499,2014-05-20,train
kraj,38.38889,-97.09306,2017-06-05,train
krbg,38.354036,-98.586823,2017-06-26,train
krbi,37.2639,-120.906,2019-05-22,train
krbs,35.64607,-79.0248372170184,2016-06-22,train
krcd,35.85722565892,-78.7355112111459,2019-08-29,train
krck,35.794,-79.011413783687,2014-10-08,train
krcv,41.8915,-71.68264,2017-09-27,train
krdm,32.9667,-116.654,2019-05-29,test
kret,36.02,-76.31,2019-07-31,test
krew,35.68,-79.1094906275833,2021-07-13,train
krfp,38.5901,-121.731,2015-12-15,train
krgf,47.258933,-86.347717,2015-08-24,test
krgi,41.5115,-73.4728,2016-05-12,train
krhk,46.41943,-95.84002,2017-08-08,test
krid,44.1,-82.116667,2017-03-31,train
krim,37.8717,-121.526,2018-03-14,train
krit,35.8586853221031,-78.7471936185995,2019-07-02,train
krjd,35.6886758588215,-79.1957527710305,2020-06-10,train
krjf,35.74527,-96.02394,2017-08-08,test
krkf,35.51,-79.093325744542,2017-07-26,train
krlk,41.41258,-76.58144,2021-07-01,test
krmj,37.61016134,-97.62434449,2018-09-10,train
krmw,35.742,-79.2023103855691,2015-03-24,train
krnf,37.7705,-121.292,2013-12-17,train
kroa,38.5901,-121.731,2014-04-17,train
kroy,39.751936,-79.396803,2017-08-23,test
krpa,35.6614756514493,-79.2462742097715,2020-01-09,train
krpc,35.84,-79.0611937140316,2020-09-09,train
krpp,36.9767,-121.51,2020-09-29,test
krpq,35.6805051507362,-79.21092897621,2017-05-17,train
krqj,35.9123201799174,-79.1764599520547,2013-11-06,train
krqr,35.7187770667846,-79.1398430379424,2018-08-28,train
krra,39.40763,-99.44667,2017-09-05,train
krrp,39.3092,-121.595,2019-09-26,train
krrw,35.8672880178846,-78.8160452540176,2016-07-19,train
krsd,35.9061399038867,-79.1269961417724,2020-01-09,train
krse,41.697709,-73.28029,2019-07-16,train
krsk,35.79,-79.028468476804,2019-02-19,train
krsm,37.6003,-121.224,2013-06-11,train
krsw,35.6918696209396,-79.1898207038594,2018-05-09,train
krsx,37.4363,-120.036,2017-06-13,test
krts,37.0062,-120.6,2015-03-10,test
krvb,35.6358989398203,-79.2937801810338,2016-06-21,train
krvs,37.9792,-121.57,2021-08-17,train
krwa,39.732353,-79.392775,2014-10-22,test
krwb,35.25,-83.1,2019-08-13,test
krwx,35.60595,-78.9900385565183,2016-07-27,train
krxc,35.9104567801092,-79.1615462404118,2013-04-23,train
krxn,40.02723,-76.51606,2017-06-21,train
kryx,35.6935197313673,-79.1867558024876,2017-03-21,train
krzv,41.5839,-72.7704,2021-08-19,test
ksay,36.055,-78.763,2013-07-17,train
ksaz,40.04056,-77.26778,2018-08-07,train
ksbu,33.1883,-117.362,2013-02-09,test
kscc,38.79643622,-97.59567525,2019-10-21,train
ksda,39.538,-95.1501,2013-07-22,test
ksdh,35.6545824482111,-79.2590775880826,2014-08-05,train
kseo,36.23,-76.71,2021-07-28,test
kses,40.4189,-122.214,2017-12-27,train
ksgf,38.1156,-121.494,2019-02-05,train
ksgr,39.845,-95.376,2015-07-27,test
kshb,34.89201,-76.622,2014-06-26,test
ksho,35.98,-78.7730440521139,2017-05-24,train
ksif,35.61133,-78.9743791592932,2016-06-08,train
ksjy,37.82516,-99.919103,2021-09-07,train
kslq,38.47891,-97.4704,2015-09-21,train
ksmv,32.38401,-104.14583,2013-08-13,train
ksna,37.7705,-121.292,2013-06-18,train
ksns,35.794,-79.0201141488713,2016-10-18,train
kspt,35.79,-79.0356858251956,2021-05-24,train
ksqd,41.707665,-73.382964,2015-06-30,train
ksqo,35.742,-79.2194611539585,2015-11-12,train
kssx,38.8121,-121.774,2014-05-20,train
ksty,37.6667,-120.898,2018-10-09,train
ksua,41.992305,-78.929219,2015-07-20,train
ksuz,41.10142,-76.66107,2019-08-06,test
kswb,37.9893,-121.463,2019-03-19,train
kswv,35.6258385891483,-79.3124661926229,2016-05-24,train
ksxf,35.865735184711,-78.8036171609819,2015-09-24,train
ksxs,37.2953,-120.85,2015-07-14,train
kszj,35.677471076724,-79.2165644400226,2019-03-27,train
ktac,35.98,-78.8304618419391,2020-12-09,train
ktad,35.8818846497159,-78.9328693285538,2016-06-21,train
ktao,37.8832,-122.291,2019-07-23,train
ktbf,33.4975,-117.666,2016-09-13,test
ktby,35.6552212006347,-79.2578911746483,2014-06-10,train
ktdj,36.177,-79.0538774978538,2013-06-26,train
ktdl,35.794,-79.0196198099404,2016-08-10,train
ktdy,36.37,-78.8508439145178,2019-08-28,test
ktem,36.0932,-119.366,2017-06-15,test
ktgw,41.891667,-83.196667,2016-04-03,test
kthh,41.80687,-77.1974,2019-08-12,test
ktii,35.79,-79.0371688419884,2021-07-12,train
ktjb,39.61525,-84.9661444444445,2016-08-23,test
ktjd,35.6286065163173,-79.3073250677412,2015-04-22,train
ktje,35.1117,-118.615,2019-05-10,test
ktjg,46.602692,-86.78226,2016-08-22,test
ktjp,35.8939967484696,-79.0298084542327,2015-01-27,train
ktke,37.5368,-121.049,2017-04-11,train
ktki,39.79219,-99.97105,2017-06-26,train
ktkq,37.3992,-121.032,2016-03-08,train
ktlx,41.55087787,-86.3616260258333,2021-05-24,train
ktmd,35.7225563519577,-79.1328234251232,2013-07-29,train
ktor,41.7098691666667,-85.0363,2018-08-14,train
ktpb,36.055,-78.763,2014-11-12,train
ktqe,40.308845,-80.605689,2019-07-30,test
ktrz,35.8736546338961,-78.8670004354642,2020-02-03,train
ktsr,37.4271,-120.674,2015-04-14,train
ktsx,39.89589,-98.04562,2015-06-15,test
kttr,36.32683,-79.0724646416568,2013-06-25,test
ktty,43.40546,-108.17362,2021-08-17,train
ktup,35.7080779636889,-79.1597154629658,2016-06-08,train
ktwm,35.74,-79.0785450105072,2017-08-23,train
ktwp,36.7085,-121.749,2018-11-30,test
ktyj,40.08244,-76.8834,2019-08-29,train
ktzr,39.11775544,-94.63771926,2019-09-09,test
kuaa,35.9135003331293,-79.1859053027619,2014-06-23,train
kuan,36.54,-79.0645552187619,2019-05-28,test
kuaz,36.03,-79.0906068804219,2018-06-14,train
kubi,41.10817,-76.66275,2019-08-06,test
kubl,35.6834593806954,-79.2054418140767,2015-09-24,train
kubs,37.6776,-122.082,2021-06-23,train
kucr,44.74,-82.06,2017-03-30,train
kudc,35.036,-79.1175977860506,2021-04-20,test
kufv,41.841242,-78.994719,2015-06-03,train
kugl,35.98,-78.8239992335605,2020-06-24,train
kugq,38.2996,-121.383,2015-03-18,train
kuhp,39.5863833333333,-84.9948666666667,2017-08-08,test
kuie,35.9143699197065,-79.1928650348619,2014-09-10,train
kuiq,35.7099942209598,-79.1561562226631,2016-07-13,train
kuis,35.9140282964083,-79.1901308543941,2014-08-05,train
kuja,35.79,-79.0293582868797,2019-05-16,train
kukq,35.794,-79.004,2013-06-04,train
kuma,37.3204,-120.983,2014-03-03,train
kumi,37.6003,-121.224,2015-03-10,train
kuns,44.87302,-93.556776,2013-07-22,train
kuoo,35.51,-79.0940178190453,2017-10-27,train
kupz,41.10413,-76.65469,2021-06-24,test
kuri,48.13497,-116.1556,2017-08-30,test
kurk,41.707665,-73.382964,2019-08-27,train
kury,35.9032516341839,-79.1038798887259,2018-11-07,train
kusk,34.85,-78.83,2020-07-30,test
